imdb_id,title,year,rating,votes
tt1147522,Doraemon: Nobita to Ginga ekusupuresu,1996,6.8,250
tt0845535,Shakalaka Boom Boom,2007,2.3,593
tt0209263,Pyaar Koi Khel Nahin,1999,3.3,368
tt2771684,Toofani Takkar,1978,-,-
tt0156643,Jeevan Rekha,1974,-,-
tt0317153,Bharat Bhagya Vidhata,2002,6.1,12
-,Yubi Lakpi,,-,-
tt2739794,Reshma,1995,-,-
tt0093555,Mohre,1987,5.3,73
tt2784812,Pyaar Ka Pahela Sawan,1989,-,-
tt3532668,Jiya Beqarar Hai,1991,-,-
tt0248218,Naaz,1954,-,-
tt1292642,Allah Ke Banday,2010,6.1,302
tt7791060,State vs. Malti Mhaske,2018,7.0,66
tt0376878,Sharif Daku,1938,-,-
tt7794010,Objection My God,2018,-,-
tt0156882,Payal Ki Jhankaar,1980,5.6,18
tt0217608,Laawaris,1999,4.4,149
tt4679940,Jaan Bachi Lakhon Paaye,1968,-,-
tt0233227,Anokhi Ada,1973,4.4,43
tt0069711,Anamika,1973,7.2,276
tt0090581,Abodh,1984,5.8,105
tt3681316,Char Dham,1997,-,-
tt0378744,Shadi Se Pahale,1980,-,-
tt0065064,Talash,1969,6.6,154
tt2402631,I.D.,2012,6.9,148
tt4979574,Gunehgar,1992,-,-
tt11658208,Saperan,2006,-,-
tt0232047,Mandir,1937,-,-
tt1253583,Marega Salaa,2009,4.9,46
tt0378237,Leela,1947,-,-
tt0283850,Adventures of Aladdin,1978,3.8,6
tt0061974,Milan,1967,6.8,158
tt0381951,Chor Ho To Aisa,1978,5.1,8
tt2960680,Ladies Hostel,1990,-,-
tt1673411,Kushti,2010,4.3,168
tt0102825,Saajan,1991,7.2,"5,973"
tt0082797,Naseeb,1981,7.1,"1,549"
tt7363138,Soni De Nakhara,2011,-,-
tt4028628,Mera Sona,2003,-,-
tt0232276,Paraya Ghar,1989,6.4,27
tt9248848,Pending love,2018,-,-
tt0159013,Teen Bhai,1955,-,-
tt0266926,Samundar,1986,5.4,138
tt0170704,Train to Pakistan,1998,6.8,243
tt1725803,Delhi in a Day,2011,6.3,394
tt0427278,Gaj Gauri,1958,-,-
tt5658920,Jee Lene Do Ek Pal,2016,-,-
tt1223922,Blue,I 2009,3.7,"4,569"
tt0214037,Raja Aur Runk,1968,6.8,46
tt12446654,Green Signal,2020,-,-
tt10667122,Sauda the deal,2006,-,-
tt0232104,Miss Bombay,1957,-,-
-,Rashmi Rocket,2021,-,-
tt2459324,Love in Singapore,1984,4.7,15
-,Bulbul Tarang,2021,-,-
tt0246481,Chamkee,1952,-,-
tt0245239,Love Marriage,1959,7.6,58
tt0213522,Billi,1938,-,-
tt0327611,Dahej,1950,6.3,15
tt0058921,Arzoo,1965,7.1,242
tt0230653,Prarthana,1969,-,-
tt0778829,Sajna Saath Nibhana,1986,4.1,9
tt12063494,Quarantine,I 2020,-,-
tt6876652,Walking with the Wind,2017,6.6,28
tt0154107,Aap Ki Marzi,1939,-,-
tt3155956,Kanchan,1955,-,-
tt3946730,Rangeela Premi,2002,-,-
tt2963974,M Cream,2014,5.7,612
tt2679100,Ehsaan Aap Ka,1981,-,-
tt10461376,Romeo Idiot Desi Juliet,2020,-,-
tt7820846,Love Will Take Over,2018,3.0,"2,049"
tt3509728,Sharad Sandhya,1982,-,-
-,Ratsasan Remake,,-,-
tt4332466,Pati Ho To Aisa,2004,-,-
tt2457382,Dafan,2001,-,-
-,Jaako Raakhe Saaiyan,2021,-,-
-,Apsu: A Genocide,,-,-
tt0357467,Barkha Bahar,1973,5.9,8
-,Sarojini,,-,-
tt1282055,Jai Kaali,1992,6.2,10
tt0047561,Taxi Driver,1954,7.1,254
tt0178194,Aap Beati,1976,5.7,32
tt0154751,Kulvadhu,1937,-,-
tt0231254,Bewaqoof,1960,5.2,35
tt13944838,Chhaya,2016,-,-
tt0381326,Khudai Khidmatgar,1937,-,-
tt4079882,Paagal Jawani,2000,-,-
tt0242844,Sangram,1965,-,-
tt0376905,Sunheri Toti,1939,-,-
tt4944434,Jogi the King,2005,7.3,248
tt0214178,Sooryavansham,1999,6.3,"2,742"
tt1967557,Meri Padosan,2009,3.3,7
tt2677164,Raat Ke Saudagar,2002,-,-
tt0233213,Anban,1944,-,-
tt0154905,Mr. Murder,1969,-,-
tt6046316,Parwana,1941,-,-
-,Anniyan Hindi Remake,,-,-
tt2787270,Subah Zaroor Aayegi,1977,-,-
-,Upnyaas 2021,,-,-
tt0387437,Nawab Sirajuddaullah,1967,-,-
tt0367001,Salaam Memsaab,1979,5.5,13
tt0157873,Jyoti,1981,5.9,31
tt2459460,Naach Govinda Naach,1992,4.3,18
tt0251395,Shapath,1997,5.5,89
tt2728294,The Great Kaamdev,2002,-,-
tt1142320,Plot No. 5,1981,5.6,26
tt2732502,Izzat Aabroo,1986,-,-
tt3737002,Chudail Ki Raat,2000,-,-
tt2658566,Daayan,1998,4.8,9
tt0067478,Naya Zamana,1971,6.9,97
tt1256519,Meri Majboorii...,2006,2.5,6
tt2714454,Dil Ek Musafir,1985,-,-
tt0076167,Hum Kisise Kum Naheen,1977,7.2,471
tt4209744,Dil Ki Chori,2005,-,-
tt2213054,Kai Po Che,2013,7.7,"33,127"
tt3877004,Pyar Ki Pahli Nazar,1986,-,-
tt0390662,Zingaro,1935,-,-
tt0309618,Gaddaar,1995,4.5,94
-,Pati Patni and Joe,,-,-
tt11987492,Sukannya Bani Hai Durga,2020,-,-
tt0154904,Mr. Lambu,1956,-,-
tt0097812,Main Azaad Hoon,1989,7.2,694
tt0778881,Tum... Ho Na!,2005,5.0,36
tt5316260,Abhiyog,1996,-,-
tt0178218,Abhinetri,1970,6.7,69
tt0097513,Hisaab Khoon Ka,1989,5.6,31
tt4208138,Shaheed E Kargil,2001,-,-
tt0234462,Picnic,1966,6.2,11
tt2444476,Maha Puja,1954,-,-
tt3511772,Jawani Ki Qurbani,1989,-,-
tt4658680,Bedaag,1986,-,-
tt4675756,Dunk,1978,-,-
tt4488878,Chhoti Si Bhool,2001,-,-
tt0352313,Ee Nootandile Maha Rogam,1987,-,-
tt11486964,Rajnandini,2019,-,-
tt10367454,Vyavastha,2020,-,-
tt0155398,Yahudi Ki Ladki,1933,-,-
tt0248346,Rajrani Damayanti,1952,-,-
tt13334868,Justice For Good Content,2021,-,-
tt0384915,Dil... Akhir Dil Hai,1982,5.5,15
tt4978192,Kalyug Ka Arjun,1996,-,-
tt3495026,Fan,I 2016,7.0,"42,606"
tt0156809,Mr. X,1957,5.5,20
tt2356180,Bhaag Milkha Bhaag,2013,8.2,"61,761"
tt3717814,Qatil Nigahen,1999,-,-
tt1242638,Insaaf Ka Khoon,1991,-,-
tt0266752,Mast Kalandar,1991,5.4,42
-,Billa Ranga Baashaa,,-,-
tt4887226,Bewajah,2017,6.3,30
tt0359634,Maan Apmaan,1979,5.5,8
tt0381350,Kurukshetra,1945,-,-
tt9875128,Halahal,2020,7.1,"1,351"
tt0156058,Sita Swayamvar,1976,8.2,29
tt0376638,Hamari Kismet,1949,-,-
tt0360913,Rahgir,1943,-,-
tt0114317,Sabse Bada Khiladi,1995,6.0,"4,319"
tt8616050,Ashok Vatika,2018,9.3,7
tt0238856,Bhai,1944,-,-
tt0213901,Mujhe Seene Se Laga Lo,1969,-,-
tt13635582,Six December,2012,-,-
tt4799502,Roop Basant,1955,-,-
tt1073097,Apna Asmaan,2007,6.2,163
tt0102200,Khel,1992,6.3,534
tt0267252,Ajay,1996,3.7,184
tt5668770,Mardaani 2,2019,7.4,"7,902"
tt7275146,Jaatiwad,2015,-,-
tt0102835,Sanam Bewafa,1991,5.3,"1,052"
tt5632164,Veerappan,2016,5.3,699
tt0214826,Kaise Kahoon,1945,-,-
tt2197895,Do Chehre,2015,5.3,20
tt1286570,Lahu Pukarega,1968,-,-
tt0311413,Krodh,2000,4.4,208
-,Salvation at Sunrise,,-,-
tt4944450,Mardangi,2005,-,-
tt7818470,Rum Pum Posshh,2020,-,-
tt8860510,Virgin.. Mira,2010,-,-
tt0361746,Inaam Dus Hazaar,1987,6.0,140
tt0246727,Khayal Gatha,1989,6.5,33
tt12200610,Gurudakshina,1950,-,-
tt7027678,Dhokebaaz,1946,-,-
tt0139485,Nai Roshni,1941,-,-
-,Gulmohar,,-,-
tt0378283,Maan Abhiman,1980,5.4,15
tt0262612,Mehndi Rang Layegi,1982,5.5,17
tt1047459,Dharm,2007,8.0,"1,019"
tt0157983,Maya Mahal,1963,-,-
tt1825655,Angel,I 2011,6.4,83
tt0371775,Khel,2003,4.0,464
tt0141726,Phoolwari,1946,-,-
tt4707940,Miss Tanakpur Haazir Ho,2015,5.4,319
tt2621000,Jolly LLB,2013,7.5,"18,069"
tt0379852,Ladaai Ke Baad,1943,-,-
tt12539226,Ek Kassh,2018,-,-
tt0242501,Hanuman Pathal Vijayam,1960,-,-
tt4149180,Raas Leela,2003,-,-
tt2953562,Ek Aasman Kai Dishayen,1987,6.6,16
tt0476884,Taxi No. 9 2 11: Nau Do Gyarah,2006,7.2,"9,230"
tt0187279,Meri Biwi Ka Jawab Nahin,2004,3.9,669
tt2184125,Chaalis Chauraasi,2012,6.1,473
tt6405126,Simran,2017,5.1,"3,197"
-,Aao Khelein Gilli Danda,2021,-,-
tt2027138,Kyaa Super Kool Hain Hum,2012,4.9,"3,718"
tt0261037,Mahishasura Mardini,1959,8.4,20
tt3877366,Hum Tumko Dekh Lenge,1981,-,-
tt2202579,Stalker,I 2012,3.5,8
tt7362388,City of Dark,2016,-,-
tt8329150,Tishnagi,2018,3.9,26
tt0384611,Toofani Taruni,1934,-,-
-,Dare and Lovely,,-,-
tt3558462,Naya Chand,2013,-,-
tt7441944,Tennis Buddies,2019,5.1,39
tt0214121,Shiv Shakti,1952,-,-
tt3813000,Josh-E-Jawaani,2001,4.6,8
tt0237631,Raaz,1981,5.2,19
tt0882967,Strangers,III 2007,5.0,337
tt0360693,Jeene Do,1990,4.7,46
tt2011180,Pardesi,1993,5.1,18
tt4907262,Extraordinaari,2015,3.4,9
tt0999927,Yeh Hai Chakkad Bakkad Bumbe Bo,2003,7.2,8
tt0386572,Keemat,1946,-,-
tt0157518,Debshishu,1987,7.5,22
tt0139048,Bahu Begum,1967,6.4,67
tt0158294,Tumse Achha Kaun Hai,1969,6.5,80
tt2008644,Tabaahi: The Destroyer,1999,4.6,20
tt0213074,Mali,1944,-,-
tt0178189,Ankh Ka Tara,1978,-,-
tt0214119,Shesh Naag,1957,-,-
-,Guthlee,2021,-,-
tt7549484,Firangi,2017,4.4,"1,064"
tt2017509,Gauhar,1953,-,-
tt2612156,The Angrez,2005,7.4,417
-,Sher,,-,-
tt3509140,Kal Subah,1978,-,-
tt0175608,Faulad,1963,6.0,18
tt0387051,Bakhshish,1950,-,-
tt6041458,Tutak Tutak Tutiya,2016,5.5,730
tt0266963,Shukriya,1944,-,-
tt11433820,3 Days 4 Nights in Bihar,2020,-,-
tt0300160,Maalamaal,1988,7.0,363
tt0242831,Saat Rang Ke Sapne,1998,5.9,94
tt2724542,Farz Ki Keemat,1983,-,-
tt9359288,Khooni Maut,1987,-,-
tt4813148,Badla Nagin Ka,1987,-,-
tt0213533,Bulbule Paristan,1934,-,-
tt0488976,C U at 9,2005,4.1,65
tt9476728,Chanakya,1946,-,-
tt0187202,Kaun Sachcha Kaun Jhootha,1997,5.9,96
tt0482800,Mr. India,1961,6.8,32
tt12200208,Director,1947,-,-
tt2004172,Bijuka,2012,6.4,22
tt0215034,Parbat,1952,-,-
tt2243456,Tukkaa Fitt,2018,6.5,13
tt0070434,Namak Haraam,1973,7.3,"1,542"
tt0122173,Mere Sapno Ki Rani,1997,4.4,54
tt2241224,Cheenti Cheenti Bang Bang,2008,4.4,16
tt2527238,Kamasutra 3D,2013,6.3,495
tt0417010,Nenunnanu,2004,5.3,232
tt4897182,Shikar,2001,-,-
tt0979875,Dil Se Pooch... Kidhar Jaana Hai,2006,6.7,14
tt5004736,The Real Wife,2016,-,-
tt2858438,Sultan E Hind: Gharib Nawaz,1979,-,-
tt0239244,Ashanti,1982,5.8,106
tt0358109,Sauda,1974,-,-
tt2900646,Devaa: The Power Man,1995,-,-
tt0386289,Anokhi Sewa,1949,-,-
tt3885680,Howrah Express,1961,-,-
tt1918965,Murder 2,2011,6.2,"6,561"
tt4203748,Natth,I 2000,-,-
tt3544320,Cancer aur Gupt Rog,1981,-,-
tt5321772,Mera Inteqaam,2000,-,-
-,Rape Unreported,,-,-
tt4488910,Ek Ladki,2004,-,-
tt0213520,Bhutio Mahal,1932,-,-
tt2294685,Jeena Hai Toh Thok Daal,2012,5.5,31
tt0376308,Vish Kanya,1943,-,-
tt2073596,Kram,2012,-,-
-,Machaan,,-,-
tt5209420,LoveShhuda,2016,4.4,548
tt0254371,Hamaara Sansaar,1978,6.7,10
tt2739240,Prem Yudh,1985,-,-
tt4341354,Mahima Kashi Vishwanath Ki,2003,-,-
tt0233626,Dynamite,1938,-,-
tt3657380,Akhand Pratigya,1994,-,-
tt3098392,Divine Temple Khajuraho,2002,4.7,7
tt2319775,Bhagwan... tera Bhala ho!,2012,-,-
tt0208855,Chahat,1971,5.8,10
tt0303187,Veer Savarkar,2001,7.0,106
tt11433838,Main Hoon Khalnayak,2020,-,-
tt12724920,Machaan,2021,8.9,80
tt2751202,Jeena Nahin Bin Tere,1995,6.7,9
tt0253542,Ratna Manjari,1955,-,-
tt0437182,Family: Ties of Blood,2006,5.6,"1,852"
tt0341549,Rishtey,2002,4.6,909
tt3672774,Sawa Ser Gehu,1995,-,-
tt0440604,Maha Shaktishaali,1994,5.9,14
tt8472964,Chintu Ka Birthday,2020,7.8,"3,912"
tt0368465,Zorro,II 1975,5.6,33
tt0110546,Mohra,1994,7.0,"7,540"
tt4887306,Meharbaan,2005,-,-
tt13013820,Faactory,2020,-,-
tt0100401,Pratibandh,1990,6.0,126
tt0259611,Taru,1984,-,-
tt4990516,You Are My Sunday,2016,7.8,"1,316"
tt0311029,Dosti Ki Saugandh,1993,3.8,5
tt9390270,Colour photo,2018,8.7,21
tt11759630,Godaam,2020,-,-
tt12887212,Sand - The Love Without Trust,2017,-,-
tt4897082,Maut Ki Pukar,2001,-,-
tt3542186,G: A Dark Tale of Desires,2017,-,-
tt3455678,Teen Dost,1964,-,-
tt0052411,Yahudi,1958,7.2,205
-,Camp Decent,,-,-
tt0270299,Daku Hasina,1987,5.5,31
tt7651080,Shahrukh Banna Aasan Nahi,2018,-,-
-,Whats the plan dude,2021,-,-
tt0359374,Hamara Khandaan,1988,5.8,37
tt3718024,Yeh Dil Ramta Jogi,2014,6.4,10
tt0230897,Triya Charitra,1935,-,-
tt2891816,Jai Ho Maihar Dham Ki,1992,-,-
tt4657738,Bapu Ka Sapna,1978,-,-
tt2361148,Club 60,2013,7.4,429
tt9367742,Tryst with Destiny,2020,7.8,12
tt2666500,Smile Please,2004,-,-
tt5178120,The Song of Scorpions,2017,5.9,285
tt0986213,Aaja Nachle,2007,6.2,"2,968"
tt0451631,Apaharan,2005,7.4,"4,325"
tt0084324,Meri Jung,1985,7.3,"1,182"
tt3893476,Spark,III 2014,6.0,30
-,Mughal Road,,-,-
tt4276450,Charitraheen: Ek Naari Ki Vyatha,2004,-,-
tt14205992,Raag,2021,-,-
tt0341562,Satta,2003,6.8,541
tt0234827,Suhag Sindoor,1961,5.0,5
tt3681352,Hawaskand,1997,-,-
tt6509790,Surabhi,2008,-,-
tt0133187,Rukhsana,1955,-,-
tt1512321,Vaada Raha... I Promise,2009,4.9,386
tt0117437,Raja Hindustani,1996,6.2,"7,110"
tt2777078,Guru Ghantal,1956,-,-
tt4491476,Kanoon Ki Jung,2000,-,-
tt4815758,Guzaara,1954,-,-
tt4406500,Saahas,1979,-,-
-,Ek Pyaar Ka Nagma Hai,,-,-
tt0357483,Biradari,1966,5.8,32
tt0231592,5 Rifles,1974,6.4,35
tt0447235,Kiss Kis Ko,2004,4.8,19
tt9078990,Khamiyaza,2019,4.6,20
tt2747116,Main Hoon Geeta,1992,-,-
tt4491432,Jai Maa Durga,2000,-,-
tt4678026,Jitne Door Utne Paas,1960,-,-
tt3734152,Aurat Mange Insaaf,2000,-,-
tt2437954,Singh Saab the Great,2013,5.6,"2,185"
tt0392625,Pratha,2002,6.4,33
tt1833673,Dhoom 3,2013,5.4,"43,471"
tt4827608,Al-kaanda,2015,-,-
tt0364551,Nasihat,1986,5.1,32
tt2673984,Inspector Kiron,1991,-,-
tt0234225,Meet Mere Man Ke,1991,5.7,12
tt0377505,Bhole Bhale,1936,-,-
tt11943734,Aadhaar,2004,-,-
tt0347304,Kal Ho Naa Ho,2003,7.9,"64,102"
tt0245977,Jadu Tona,1977,6.1,45
tt2619790,Wahem,1987,5.0,7
tt0255212,Hamara Dil Aapke Paas Hai,2000,5.6,"1,785"
tt0403629,Ulfat Ki Nayee Manzilen,1994,5.7,6
tt0362117,Saubhagya Laxmi,1934,-,-
tt0213828,Maa Ke Aansoo,1959,5.4,5
tt4319602,Khooni,2004,-,-
tt0157142,Ustad,1957,-,-
tt1826763,Mumbhai Connection,2011,5.2,24
tt2791264,Farz Aur Pyar,1981,-,-
tt0337971,Deewangee,2002,6.6,"2,596"
tt0391442,Sannata,1966,-,-
tt2649346,Sankoch,1976,6.4,17
tt0230140,Dil,1946,-,-
tt3094390,Bull BulBul Bandook,2013,4.5,15
tt0262866,Vakil Babu,1982,7.3,85
tt0384612,Toofani Tirandaz,1947,-,-
tt4961032,Swarg Aashram,2003,-,-
tt0476819,Nehlle Pe Dehlla,2007,3.8,480
tt0230769,Sher-e-Bengal,1947,-,-
tt4489054,Haseeno Ka Badla,1991,-,-
tt5255926,Manmohini,1998,-,-
tt9378950,Ghost,I 2019,5.0,"1,269"
tt0857381,I See You,2006,4.1,"1,114"
tt0371567,Batwara,1961,6.2,12
tt7485048,Super 30,2019,7.9,"21,770"
tt2198101,Peddlers,2012,7.1,81
tt5308980,Rasiya,1954,-,-
tt10133346,Khooni Khazana,2005,-,-
tt0187528,Suhagan,1986,6.0,41
tt11318240,Babuaa,2016,-,-
tt0095857,Pestonjee,1988,7.1,203
tt0155997,Rafoo Chakkar,1975,7.2,261
tt0357460,Badrinath Dhaam,1980,-,-
tt2649940,Hal Aur Bandook,1989,-,-
tt0390405,Qatil Aur Ashiq,1986,-,-
tt2172071,Student of the Year,2012,5.3,"15,720"
tt0231078,Aan Baan,1956,2.8,5
tt3743708,Kothewali,2000,-,-
-,The Purple Night,2021,-,-
tt1519333,Kitne Paas Kitne Door,1976,-,-
tt0380207,Balam,1949,-,-
tt0115668,Bhishma,1996,4.3,31
tt4556106,Rosy,2006,-,-
tt0244977,April Fool,1964,6.1,32
tt4667102,Rose Thorn,2004,-,-
tt10691608,The Players,2016,-,-
tt0063532,Saathi,1968,7.2,73
tt0158457,Afsana,1951,7.8,57
tt0075911,Darinda,1977,5.9,23
tt0139539,Pratiggya,1943,-,-
tt4544378,Pehla Pyar,2001,-,-
tt0395620,Kasam Teri Kasam,1993,4.8,12
tt0230517,Mera Bhai Mera Dushman,1967,-,-
tt13998408,Bolo Hau,2021,-,-
tt4885288,Meetha Zahar,2005,-,-
tt4187650,Trip to Bhangarh: Asia's Most Haunted Place,2014,2.4,240
tt7329290,Bhamashah,2017,6.2,11
tt4721308,Hum Bhi Kuchh Kum Nahin,1958,-,-
tt0230933,Vanraj,1952,-,-
tt1286668,Vishnu Puran,1973,-,-
tt10815982,Officer Arjun Singh IPS,2019,8.6,80
tt3657484,Haseena Haathiwali,1994,-,-
tt2198235,Monsoon Shootout,2013,6.6,"1,035"
tt2401719,Prague,2013,5.6,349
tt9612032,Jhol Company Public Ltd.,2017,-,-
tt0130643,Dulari,1949,6.5,31
tt4544340,Prem Jaal,2001,-,-
tt4272420,Kuch Kuch Locha Hai,2015,2.5,785
tt0254776,Sitamgar,1958,-,-
tt3748548,Crime Time,2000,-,-
tt0242875,Shabistan,1951,-,-
tt13879340,Bring on the Bollywood,2021,-,-
tt2762824,Flying Man,1955,-,-
tt0378733,Service Ltd.,1939,-,-
tt2504892,Ishaara,2008,4.7,7
tt4677954,Hum Sab Ek Hain,1968,-,-
tt0385549,Biwi,1950,-,-
tt8979434,Guru ji: Ahead of time,2018,-,-
tt0363481,Bomb Blast,1993,6.5,23
tt0349382,Dulha Bikta Hai,1982,5.8,25
tt0357417,Akela,1963,-,-
tt4280580,Haseeno Ka Dalaal,2004,-,-
tt0374084,Neela,1935,-,-
tt0852989,Come December,2006,5.6,58
tt0359573,Kudrat Ka Kanoon,1987,5.1,46
tt3904316,Tikadambaaz,1959,-,-
tt0474748,Jalan,1978,-,-
tt0269601,Nai Maa,1960,-,-
tt0446395,Main Zinda Hoon,1988,7.8,50
tt0230141,Dil Deke Dekho,1959,7.1,144
tt2637622,Bijili Aur Toofan,1988,-,-
tt4882050,Jhooti Mohabbat,2005,-,-
tt3111294,Rahoh Mein Pada Patthar Hoon,1970,-,-
tt0157844,Jagir,1984,6.3,154
tt0363644,Gola Barood,1989,3.6,25
tt2722872,Uff Yeh Nasha,2000,-,-
tt0263046,Ajamil,1934,-,-
tt4185424,The Mission 100,2000,-,-
tt13178692,376 D,2020,5.2,251
tt0102515,Nazar,1990,6.3,87
tt0358194,Tasveer,1966,6.0,8
tt2663814,Krishna Tere Desh Mein,2000,-,-
tt4366740,Bhagya,2015,-,-
tt6941560,Phullu,2017,6.0,187
tt2671426,Ganga,1974,-,-
tt1062967,Sindoor Ki Saugandh,2002,-,-
tt0363747,Kohraam,1991,5.6,25
tt8267940,All About Sec-377,2016,-,-
tt0176216,Tangewala,1972,5.6,29
tt0392809,Sushila,1963,-,-
tt0377654,Cinema Queen,1934,-,-
tt1754137,Little Terrors,2014,5.9,103
tt0205721,Aaghat,1997,-,-
tt0232919,Wahan,1937,-,-
tt4061198,Prem Vasna,2003,-,-
tt0841129,Main Rony Aur Jony,2007,5.8,10
tt0139415,Lakshmi Narayan,1951,-,-
tt0380182,Anand Bhawan,1953,-,-
tt0234929,Turki Sher,1933,-,-
tt0046224,Rangila,1953,-,-
tt0139608,Shatranj,1956,6.7,6
tt0215899,Khandani,1947,-,-
tt1756673,Pehla Sitara,2012,7.0,17
tt11345826,Mahabharat Aur Barbareek,2013,7.3,16
tt4185414,Mrityu: The Truth,2000,-,-
tt0380657,Rangeen Kahani,1947,-,-
tt4976502,No.1 Mard,1998,-,-
tt13986924,Queen of Sajjangarh,2021,-,-
tt6923514,Dilli Gang,2013,-,-
tt4651728,Azadi Pachchees Baras Ki,1978,-,-
tt2787228,Shyamla,1979,-,-
tt0363810,Mera Pati Sirf Mera Hai,1990,3.9,36
tt0155519,Bahadur,1944,-,-
tt3736942,Bijlee,2000,-,-
-,Bhoot police,2021,-,-
tt2006049,Agnee Morcha,1997,3.2,13
tt0079221,Hanky Panky,1979,8.6,"18,177"
tt0364059,Thanedarni,1994,-,-
tt7640194,Chhe: Six,2018,-,-
tt0187117,Halla Gulla,1988,-,-
tt2679078,Zinda Dil,2005,-,-
tt2666360,Mera Saaya,2001,-,-
tt3574816,Lou (Ek Ehsaas),2004,-,-
-,Aankh Micholi,2021,-,-
tt0045524,Aurat,1953,4.9,14
tt0116737,Kabhi Na Kabhi,1998,4.4,155
tt0215076,Prahlad,II 1931,-,-
tt2387537,Na Bhuto Na Bhavishyati,2015,-,-
tt0364524,Miya Bibi Razi,1960,-,-
tt4417524,Shiv Putra Swami Ayappa,1990,-,-
tt7881530,Bachpan Ek Dhokha,2015,-,-
-,The Real Cyanide,,-,-
tt0134885,Passport,1961,6.9,26
tt0212778,Ashiana,1936,-,-
tt0230012,Aurat Ka Inteqam,1984,4.6,7
tt0214108,Sewa,1942,-,-
tt2361746,Haraamkhor,2015,6.4,"3,696"
tt0397906,Aurat Pair Ki Juti Nahin Hai,1985,-,-
tt1153700,Patang,2011,6.2,301
tt4677678,Durgan,1996,-,-
tt13130532,Footfairy,2020,4.8,274
tt0154589,Himmat Aur Mehanat,1987,5.1,40
tt3064604,Shree Satyanarayan Ki Maha Pooja,1975,-,-
tt6763540,Chhota Bheem in Junglee Kabila,2013,-,-
tt0073923,Zakhmee,1975,6.4,31
tt0172574,Hulchul,1995,4.6,410
tt0926204,Jurrat,1989,4.7,21
tt2939844,Om Jai Jagadish Hare,1982,-,-
tt0260324,Rihaee,1954,-,-
tt3528740,Baarood (The Fire) - A Love Story,2012,3.2,13
tt2854966,Idd Mubarak,1988,-,-
tt0450787,Inspector,1970,-,-
tt4406512,Pachis Lakh,1984,-,-
tt0158141,Ramer Sumati,1947,-,-
tt0367595,Chehre Pe Chehra,1981,6.1,53
tt0306065,Shagird,1967,7.0,121
tt0155042,Prarthana,1943,-,-
tt0474559,Bechain,1993,5.3,7
tt0056379,Professor,1962,7.1,238
tt0234987,Vijay Yatra,1948,-,-
tt0205380,Sanam Teri Kasam,2009,4.9,150
tt0488414,Omkara,2006,8.1,"19,383"
tt2652130,Banmanush,1980,-,-
tt0118931,Daud: Fun on the Run,1997,5.9,990
tt9558612,PM Narendra Modi,2019,3.0,"5,719"
tt0384917,Dil Hi Dil Mein,1982,3.6,5
tt1877691,Love Breakups Zindagi,2011,5.8,"1,000"
tt3720146,Aggan: The Real Fire,1999,-,-
tt0392950,Ishq Hai Tumse,2004,3.1,149
tt0100816,Tridev,1989,6.3,"1,846"
tt0357610,Doosri Sita,1974,6.6,7
tt0476888,"Tom, Dick, and Harry",2006,3.1,551
tt0214664,Ek Nazar,1951,-,-
tt1281919,Koi Ghulam Nahin,1970,-,-
tt0154504,Flying Ranee,1939,-,-
tt0155408,Zara Si Zindagi,1983,7.7,91
-,Amangal,2021,-,-
tt0109246,Beta Ho To Aisa,1994,3.9,42
tt6041648,Shikkast,2016,-,-
tt0436451,Jo Bole So Nihaal,2005,3.6,631
tt4885300,Pravaasi,2005,-,-
tt0398149,Kasam Durga Ki,1984,-,-
tt0177496,Aaj Kaa M.L.A. Ram Avtar,1984,5.8,63
tt0374114,Patang,1960,6.4,19
tt0286910,Rajaji,1999,4.6,337
tt0360170,Waqt Ki Deewar,1981,5.9,27
tt6826438,Parmanu: The Story of Pokhran,2018,7.6,"21,334"
tt4961370,Malkin,2001,-,-
tt2075376,Laadli Laila,2011,5.8,56
tt9648624,Endcounter,2019,-,-
tt2735054,Mera Salaam,1981,-,-
tt0358195,Taxi 555,1958,-,-
tt0155545,Bhala Aadmi,1958,-,-
tt0176220,Tarzan and King Kong,1965,5.7,26
tt0177479,Aadat Se Majboor,1982,5.5,28
tt3173676,Jaal Saz,1959,-,-
tt0440590,Loha,1997,5.6,506
tt0175837,Lafange,1975,6.2,22
tt0476761,Deha,2007,6.3,66
-,Hawayein,2021,-,-
tt0243395,Maa Kasam,1985,4.4,28
tt2619994,Dastoor,1991,5.2,10
tt0213147,Patjhad,1948,-,-
tt0164550,Duplicate,1998,5.5,"7,100"
tt14458542,Guilty,2021,-,-
tt3547230,Paapi Parinda,1991,-,-
tt2637732,Jaan Lada Denge,1990,-,-
tt11384220,Rizwan,2019,-,-
tt0266921,Sagai,1951,6.1,10
tt0271174,Sholay Aur Toofan,1993,-,-
tt2626366,Choron Ki Rani Hasino Ka Raja,1990,-,-
tt0292742,Zakhmi Dil,1994,4.0,446
tt3748000,Bollywood Villa,2014,4.8,12
tt4524050,Adrishya,2015,3.7,7
tt0367927,Karmayogi,1978,6.0,42
tt2255934,Aiyyaa,2012,4.4,"1,741"
tt0272688,Kasoor,2001,6.0,929
tt6356248,Bold & Beautiful Sherni,2017,-,-
tt1935782,"Do Paise Ki Dhoop, Chaar Aane Ki Baarish",2009,6.3,157
tt0055767,Baat Ek Raat Ki,1962,6.9,115
tt0176111,Rustom-E-Hind,1965,6.8,12
